m,k,n,time,GFLOPS
16000,16000,16000,10.280077,796.881155
16000,16000,16000,10.068258,813.646210
16000,16000,16000,11.091931,738.554927
16000,16000,16000,11.677813,701.501194
17000,17000,17000,13.359458,735.508878
17000,17000,17000,12.489167,786.761813
17000,17000,17000,12.815446,766.731000
17000,17000,17000,12.552031,782.821505
17000,17000,17000,12.194960,805.742668
17000,17000,17000,12.546951,783.138458
17000,17000,17000,12.394656,792.761032
17000,17000,17000,12.429606,790.531881
17000,17000,17000,11.993963,819.245512
17000,17000,17000,12.938372,759.446375
18000,18000,18000,14.473608,805.880595
18000,18000,18000,14.978089,778.737550
18000,18000,18000,14.048461,830.268869
18000,18000,18000,14.514398,803.615848
18000,18000,18000,14.033408,831.159486
18000,18000,18000,14.715521,792.632497
18000,18000,18000,14.042847,830.600830
18000,18000,18000,14.444597,807.499181
18000,18000,18000,14.035998,831.006095
18000,18000,18000,15.451997,754.853892
19000,19000,19000,17.202439,797.445072
19000,19000,19000,16.536912,829.538182
19000,19000,19000,16.844577,814.386736
19000,19000,19000,16.525077,830.132307
19000,19000,19000,16.895970,811.909605
19000,19000,19000,16.546035,829.080815
19000,19000,19000,17.588143,779.957269
19000,19000,19000,16.541203,829.322986
19000,19000,19000,17.510895,783.397973
19000,19000,19000,16.670785,822.876662
20000,20000,20000,19.742880,810.418764
20000,20000,20000,19.579372,817.186585
20000,20000,20000,19.321928,828.074705
20000,20000,20000,20.567908,777.910890
20000,20000,20000,19.320699,828.127389
20000,20000,20000,19.361336,826.389244
20000,20000,20000,19.317136,828.280119
20000,20000,20000,20.197624,792.172375
20000,20000,20000,19.415634,824.078153
20000,20000,20000,20.148139,794.118014
