m,k,n,time,GFLOPS
17000,17000,17000,6.177132,1590.705767
18000,18000,18000,7.359849,1584.815159
18000,18000,18000,7.352958,1586.300288
18000,18000,18000,7.360144,1584.751657
18000,18000,18000,7.339530,1589.202516
18000,18000,18000,7.346862,1587.616497
18000,18000,18000,7.351236,1586.671941
18000,18000,18000,7.354121,1586.049540
18000,18000,18000,7.359852,1584.814515
18000,18000,18000,7.350799,1586.766375
18000,18000,18000,7.347216,1587.540161
19000,19000,19000,8.685096,1579.487371
19000,19000,19000,8.700071,1576.768718
19000,19000,19000,8.690604,1578.486411
19000,19000,19000,8.682269,1580.001735
19000,19000,19000,8.652639,1585.412185
19000,19000,19000,8.673604,1581.580155
19000,19000,19000,8.686728,1579.190657
19000,19000,19000,8.683918,1579.701632
19000,19000,19000,8.683377,1579.800051
19000,19000,19000,8.688455,1578.876864
20000,20000,20000,10.157679,1575.162925
20000,20000,20000,10.171741,1572.985427
20000,20000,20000,10.167924,1573.575905
20000,20000,20000,10.166732,1573.760425
20000,20000,20000,10.185503,1570.860073
20000,20000,20000,10.149418,1576.445033
20000,20000,20000,10.193305,1569.657676
20000,20000,20000,10.156853,1575.291136
20000,20000,20000,10.162097,1574.478200
20000,20000,20000,10.116217,1581.618832
