cores,m,k,n,time,GFLOPS
14,2000,1000,200,0.016613,48.155459
15,2000,1000,200,0.015418,51.887939
15,2000,1000,200,0.018765,42.632967
15,2000,1000,200,0.016474,48.562451
15,2000,1000,200,0.016265,49.186610
15,2000,1000,200,0.018703,42.774378
15,2000,1000,200,0.016565,48.294291
15,2000,1000,200,0.016347,48.939287
15,2000,1000,200,0.016136,49.579599
15,2000,1000,200,0.016196,49.394019
15,2000,1000,200,0.016289,49.113664
16,2000,1000,200,0.016198,49.387545
16,2000,1000,200,0.016484,48.531606
16,2000,1000,200,0.016090,49.720716
16,2000,1000,200,0.016175,49.458666
16,2000,1000,200,0.015180,52.702290
16,2000,1000,200,0.016041,49.872206
16,2000,1000,200,0.024265,32.969884
16,2000,1000,200,0.015172,52.728294
16,2000,1000,200,0.015310,52.254634
16,2000,1000,200,0.016280,49.140538
17,2000,1000,200,0.016513,48.447072
17,2000,1000,200,0.015271,52.386136
17,2000,1000,200,0.015609,51.251757
17,2000,1000,200,0.015590,51.314402
17,2000,1000,200,0.015346,52.130213
17,2000,1000,200,0.016435,48.677135
17,2000,1000,200,0.016310,49.049010
17,2000,1000,200,0.016250,49.232157
17,2000,1000,200,0.016457,48.610993
17,2000,1000,200,0.016379,48.842029
18,2000,1000,200,0.018626,42.950707
18,2000,1000,200,0.015382,52.010086
18,2000,1000,200,0.016022,49.930674
18,2000,1000,200,0.016937,47.232601
18,2000,1000,200,0.016278,49.145918
18,2000,1000,200,0.016345,48.943580
18,2000,1000,200,0.016434,48.680639
18,2000,1000,200,0.015044,53.176396
18,2000,1000,200,0.015718,50.895944
18,2000,1000,200,0.019038,42.021360
19,2000,1000,200,0.015975,50.079106
19,2000,1000,200,0.016328,48.995863
19,2000,1000,200,0.017179,46.569716
19,2000,1000,200,0.016287,49.117985
19,2000,1000,200,0.015523,51.537635
19,2000,1000,200,0.018324,43.658838
19,2000,1000,200,0.016400,48.780830
19,2000,1000,200,0.016336,48.970859
19,2000,1000,200,0.015732,50.853060
19,2000,1000,200,0.015599,51.286197
20,2000,1000,200,0.015077,53.060665
20,2000,1000,200,0.018125,44.138564
20,2000,1000,200,0.015738,50.832826
20,2000,1000,200,0.015333,52.175010
20,2000,1000,200,0.019381,41.277201
20,2000,1000,200,0.016104,49.677071
20,2000,1000,200,0.015738,50.832729
20,2000,1000,200,0.016799,47.620879
20,2000,1000,200,0.016045,49.860183
20,2000,1000,200,0.015985,50.047526
21,2000,1000,200,0.015959,50.128052
21,2000,1000,200,0.018750,42.666519
21,2000,1000,200,0.015636,51.164121
21,2000,1000,200,0.016406,48.761453
21,2000,1000,200,0.016963,47.160807
21,2000,1000,200,0.016531,48.393733
21,2000,1000,200,0.016536,48.378395
21,2000,1000,200,0.016673,47.981439
21,2000,1000,200,0.015335,52.166841
21,2000,1000,200,0.016497,48.493451
22,2000,1000,200,0.015183,52.689760
