cores,m,k,n,time,GFLOPS
14,12000,12000,12000,5.619294,615.023922
14,12000,12000,12000,5.531051,624.835989
14,12000,12000,12000,5.583862,618.926448
14,12000,12000,12000,5.548865,622.830111
14,12000,12000,12000,5.558026,621.803485
14,12000,12000,12000,5.539295,623.906133
14,12000,12000,12000,5.543888,623.389255
14,12000,12000,12000,5.561939,621.366033
15,12000,12000,12000,5.162830,669.400354
15,12000,12000,12000,5.157701,670.065955
15,12000,12000,12000,5.163395,669.327031
15,12000,12000,12000,5.167720,668.766900
15,12000,12000,12000,5.145738,671.623781
15,12000,12000,12000,5.141931,672.121048
15,12000,12000,12000,5.156125,670.270825
15,12000,12000,12000,5.136746,672.799510
15,12000,12000,12000,5.161697,669.547275
15,12000,12000,12000,5.366033,644.051239
16,12000,12000,12000,5.068259,681.891018
16,12000,12000,12000,5.069586,681.712532
16,12000,12000,12000,5.092915,678.589773
16,12000,12000,12000,5.074234,681.087976
16,12000,12000,12000,5.078417,680.527039
16,12000,12000,12000,5.062604,682.652686
16,12000,12000,12000,5.061970,682.738168
16,12000,12000,12000,5.079761,680.347025
16,12000,12000,12000,5.072224,681.357932
16,12000,12000,12000,5.072720,681.291338
17,12000,12000,12000,4.626090,747.067225
17,12000,12000,12000,4.584327,753.872927
17,12000,12000,12000,4.615725,748.744747
17,12000,12000,12000,4.585919,753.611159
17,12000,12000,12000,4.594306,752.235535
17,12000,12000,12000,4.599646,751.362241
17,12000,12000,12000,4.571076,756.058285
17,12000,12000,12000,4.599278,751.422290
17,12000,12000,12000,4.592518,752.528273
17,12000,12000,12000,4.583000,754.091131
18,12000,12000,12000,4.456847,775.436155
18,12000,12000,12000,4.493883,769.045405
18,12000,12000,12000,4.478686,771.654915
18,12000,12000,12000,4.475831,772.147069
18,12000,12000,12000,4.469564,773.229754
18,12000,12000,12000,4.470785,773.018632
18,12000,12000,12000,4.494191,768.992672
18,12000,12000,12000,4.449593,776.700303
18,12000,12000,12000,4.483695,770.792885
18,12000,12000,12000,4.450523,776.538009
19,12000,12000,12000,4.198934,823.066013
19,12000,12000,12000,4.169027,828.970393
19,12000,12000,12000,4.177207,827.347070
19,12000,12000,12000,4.189614,824.897013
19,12000,12000,12000,4.174999,827.784605
19,12000,12000,12000,4.177932,827.203489
19,12000,12000,12000,4.222610,818.451115
19,12000,12000,12000,4.212139,820.485753
19,12000,12000,12000,4.170080,828.761100
19,12000,12000,12000,4.181537,826.490433
20,12000,12000,12000,4.001839,863.603036
20,12000,12000,12000,4.011198,861.588089
20,12000,12000,12000,4.160060,830.757234
20,12000,12000,12000,4.007539,862.374600
20,12000,12000,12000,4.128646,837.078228
20,12000,12000,12000,4.122979,838.228957
20,12000,12000,12000,4.007782,862.322459
20,12000,12000,12000,4.032480,857.040881
20,12000,12000,12000,3.994878,865.107749
20,12000,12000,12000,4.132324,836.333250
21,12000,12000,12000,4.001057,863.771753
21,12000,12000,12000,3.997665,864.504728
21,12000,12000,12000,4.008203,862.231872
21,12000,12000,12000,3.999178,864.177625
21,12000,12000,12000,4.281270,807.237186
21,12000,12000,12000,4.007649,862.350916
21,12000,12000,12000,4.040312,855.379406
21,12000,12000,12000,4.018826,859.952563
21,12000,12000,12000,4.287424,806.078363
21,12000,12000,12000,4.026538,858.305534
22,12000,12000,12000,3.677879,939.672061
22,12000,12000,12000,3.829903,902.372711
22,12000,12000,12000,3.822191,904.193528
22,12000,12000,12000,3.844579,898.928052
22,12000,12000,12000,3.822671,904.079911
22,12000,12000,12000,3.830567,902.216247
22,12000,12000,12000,3.831944,901.892200
22,12000,12000,12000,3.845622,898.684201
22,12000,12000,12000,3.966253,871.351473
22,12000,12000,12000,3.832527,901.754934
23,12000,12000,12000,4.009944,861.857494
23,12000,12000,12000,3.653599,945.916571
23,12000,12000,12000,3.740642,923.905492
23,12000,12000,12000,3.985261,867.195487
23,12000,12000,12000,3.933892,878.519252
23,12000,12000,12000,3.662491,943.619954
23,12000,12000,12000,3.710149,931.499056
23,12000,12000,12000,3.784678,913.155515
23,12000,12000,12000,3.708873,931.819514
23,12000,12000,12000,3.692911,935.847075
24,12000,12000,12000,3.298530,1047.739442
24,12000,12000,12000,3.295781,1048.613374
24,12000,12000,12000,3.295193,1048.800513
24,12000,12000,12000,3.306678,1045.157689
24,12000,12000,12000,3.311674,1043.580996
24,12000,12000,12000,3.299131,1047.548676
24,12000,12000,12000,3.302721,1046.410022
24,12000,12000,12000,3.304826,1045.743338
24,12000,12000,12000,3.300395,1047.147354
24,12000,12000,12000,3.295898,1048.576123
25,12000,12000,12000,3.071571,1125.157076
25,12000,12000,12000,3.077035,1123.159292
25,12000,12000,12000,3.086775,1119.615171
25,12000,12000,12000,3.105360,1112.914476
25,12000,12000,12000,3.089188,1118.740570
25,12000,12000,12000,3.070714,1125.471273
25,12000,12000,12000,3.078762,1122.529143
25,12000,12000,12000,3.079255,1122.349436
25,12000,12000,12000,3.074628,1124.038303
25,12000,12000,12000,3.077628,1122.942671
26,12000,12000,12000,3.180217,1086.718418
26,12000,12000,12000,3.176540,1087.976201
26,12000,12000,12000,3.185738,1084.835040
26,12000,12000,12000,3.182076,1086.083350
26,12000,12000,12000,3.190964,1083.058239
26,12000,12000,12000,3.186762,1084.486217
26,12000,12000,12000,3.182822,1085.828731
26,12000,12000,12000,3.186914,1084.434737
26,12000,12000,12000,3.182238,1086.028156
26,12000,12000,12000,3.193319,1082.259557
27,12000,12000,12000,3.060556,1129.206648
27,12000,12000,12000,3.066358,1127.069948
27,12000,12000,12000,3.053934,1131.655139
27,12000,12000,12000,3.053835,1131.691608
27,12000,12000,12000,3.070159,1125.674465
27,12000,12000,12000,3.113949,1109.844891
27,12000,12000,12000,3.056144,1130.836627
27,12000,12000,12000,3.068968,1126.111604
27,12000,12000,12000,3.047482,1134.050829
27,12000,12000,12000,3.059184,1129.713095
28,12000,12000,12000,3.049143,1133.433325
28,12000,12000,12000,3.037001,1137.964714
28,12000,12000,12000,3.062145,1128.620459
28,12000,12000,12000,3.045681,1134.721639
28,12000,12000,12000,3.050247,1133.022974
28,12000,12000,12000,3.072845,1124.690459
28,12000,12000,12000,3.046141,1134.550362
28,12000,12000,12000,3.056290,1130.782851
28,12000,12000,12000,3.092174,1117.660137
28,12000,12000,12000,3.043660,1135.475027
29,12000,12000,12000,2.989300,1156.123407
29,12000,12000,12000,3.002927,1150.876967
29,12000,12000,12000,3.023760,1142.948005
29,12000,12000,12000,2.992251,1154.983258
29,12000,12000,12000,3.022710,1143.344912
29,12000,12000,12000,3.000925,1151.645094
29,12000,12000,12000,2.980408,1159.572628
29,12000,12000,12000,3.008629,1148.696031
29,12000,12000,12000,2.995964,1153.552077
29,12000,12000,12000,3.019927,1144.398580
30,12000,12000,12000,2.885730,1197.617229
30,12000,12000,12000,2.900198,1191.642901
30,12000,12000,12000,2.904610,1189.832547
30,12000,12000,12000,2.907639,1188.593112
30,12000,12000,12000,2.894431,1194.016860
30,12000,12000,12000,2.901613,1191.061796
30,12000,12000,12000,2.914410,1185.831696
30,12000,12000,12000,2.897611,1192.706507
30,12000,12000,12000,2.901773,1190.995937
30,12000,12000,12000,2.908277,1188.332569
31,12000,12000,12000,2.903846,1190.145699
31,12000,12000,12000,2.920943,1183.179523
31,12000,12000,12000,2.894841,1193.848154
31,12000,12000,12000,2.924544,1181.722657
31,12000,12000,12000,2.898507,1192.338148
31,12000,12000,12000,2.906246,1189.162906
31,12000,12000,12000,2.913242,1186.307085
31,12000,12000,12000,2.923927,1181.972201
31,12000,12000,12000,2.893426,1194.431842
31,12000,12000,12000,2.936009,1177.108109
32,12000,12000,12000,2.940381,1175.358007
32,12000,12000,12000,2.989131,1156.188861
32,12000,12000,12000,2.930365,1179.375179
32,12000,12000,12000,2.963945,1166.013492
32,12000,12000,12000,2.939440,1175.734300
32,12000,12000,12000,2.985327,1157.662089
32,12000,12000,12000,2.933031,1178.303429
32,12000,12000,12000,3.000642,1151.753600
32,12000,12000,12000,2.953733,1170.044902
32,12000,12000,12000,3.054779,1131.341933
33,12000,12000,12000,2.654143,1302.115158
33,12000,12000,12000,2.645115,1306.559521
33,12000,12000,12000,2.641521,1308.336956
33,12000,12000,12000,2.630800,1313.668667
33,12000,12000,12000,2.644108,1307.056998
33,12000,12000,12000,2.639155,1309.510252
33,12000,12000,12000,2.643793,1307.212872
33,12000,12000,12000,2.641172,1308.509998
33,12000,12000,12000,2.644260,1306.981719
33,12000,12000,12000,2.650004,1304.148916
34,12000,12000,12000,2.490899,1387.451084
34,12000,12000,12000,2.487657,1389.259223
34,12000,12000,12000,2.495449,1384.921188
34,12000,12000,12000,2.486275,1390.031146
34,12000,12000,12000,2.481550,1392.677893
34,12000,12000,12000,2.500001,1382.399467
34,12000,12000,12000,2.482247,1392.287049
34,12000,12000,12000,2.490875,1387.464341
34,12000,12000,12000,2.490550,1387.645104
34,12000,12000,12000,2.499653,1382.592031
35,12000,12000,12000,2.490573,1387.632649
35,12000,12000,12000,2.502812,1380.846764
35,12000,12000,12000,2.494201,1385.613854
35,12000,12000,12000,2.518902,1372.026409
35,12000,12000,12000,2.486532,1389.887524
35,12000,12000,12000,2.499509,1382.671792
35,12000,12000,12000,2.492056,1386.806641
35,12000,12000,12000,2.503804,1380.299714
35,12000,12000,12000,2.502684,1380.917239
35,12000,12000,12000,2.506686,1378.712626
36,12000,12000,12000,3.204660,1078.429407
36,12000,12000,12000,2.532069,1364.891573
36,12000,12000,12000,2.530423,1365.779533
36,12000,12000,12000,2.515217,1374.036401
36,12000,12000,12000,2.563630,1348.088303
36,12000,12000,12000,2.534292,1363.694302
36,12000,12000,12000,2.536363,1362.580759
36,12000,12000,12000,2.511334,1376.161131
36,12000,12000,12000,2.533868,1363.922561
36,12000,12000,12000,2.515268,1374.008625
37,12000,12000,12000,2.451458,1409.773235
37,12000,12000,12000,2.460062,1404.842436
37,12000,12000,12000,2.463953,1402.624348
37,12000,12000,12000,3.076000,1123.536934
37,12000,12000,12000,3.123444,1106.470800
37,12000,12000,12000,2.461186,1404.201264
37,12000,12000,12000,2.456710,1406.759716
37,12000,12000,12000,2.467814,1400.429844
37,12000,12000,12000,2.459316,1405.268849
37,12000,12000,12000,2.471326,1398.439594
38,12000,12000,12000,2.448598,1411.420180
38,12000,12000,12000,2.437543,1417.821031
38,12000,12000,12000,2.438978,1416.987028
38,12000,12000,12000,2.436389,1418.492465
38,12000,12000,12000,2.442755,1414.796050
38,12000,12000,12000,2.440620,1416.033772
38,12000,12000,12000,2.431557,1421.311559
38,12000,12000,12000,2.471738,1398.206181
38,12000,12000,12000,2.437908,1417.608742
38,12000,12000,12000,2.430552,1421.898994
39,12000,12000,12000,2.372479,1456.704271
39,12000,12000,12000,2.377371,1453.706602
39,12000,12000,12000,2.366935,1460.116413
39,12000,12000,12000,3.030401,1140.443235
39,12000,12000,12000,2.368956,1458.870330
