cores,m,k,n,time,GFLOPS
14,12000,12000,12000,5.736272,602.481935
14,12000,12000,12000,5.692326,607.133169
14,12000,12000,12000,5.719661,604.231573
14,12000,12000,12000,5.692351,607.130507
14,12000,12000,12000,5.700674,606.244056
14,12000,12000,12000,5.697383,606.594243
14,12000,12000,12000,5.702199,606.081976
14,12000,12000,12000,5.717561,604.453521
15,12000,12000,12000,5.217579,662.376110
15,12000,12000,12000,5.302116,651.815212
15,12000,12000,12000,5.273203,655.389129
15,12000,12000,12000,5.339838,647.210665
15,12000,12000,12000,5.270608,655.711881
15,12000,12000,12000,5.277161,654.897630
15,12000,12000,12000,5.292612,652.985649
15,12000,12000,12000,5.290921,653.194378
15,12000,12000,12000,5.324923,649.023510
15,12000,12000,12000,5.273422,655.361968
16,12000,12000,12000,5.170305,668.432562
16,12000,12000,12000,5.156738,670.191162
16,12000,12000,12000,5.243708,659.075612
16,12000,12000,12000,5.173855,667.973871
16,12000,12000,12000,5.185859,666.427629
16,12000,12000,12000,5.178461,667.379791
16,12000,12000,12000,5.267144,656.143019
16,12000,12000,12000,5.224542,661.493370
16,12000,12000,12000,5.259381,657.111599
16,12000,12000,12000,5.228992,660.930460
17,12000,12000,12000,4.851427,712.367773
17,12000,12000,12000,4.862831,710.697101
17,12000,12000,12000,4.856434,711.633201
17,12000,12000,12000,4.860602,711.022992
17,12000,12000,12000,4.851586,712.344320
17,12000,12000,12000,4.851538,712.351490
17,12000,12000,12000,4.856324,711.649356
17,12000,12000,12000,4.855828,711.722084
17,12000,12000,12000,4.871010,709.503848
17,12000,12000,12000,4.882533,707.829277
18,12000,12000,12000,4.792652,721.103953
18,12000,12000,12000,4.783849,722.430848
18,12000,12000,12000,4.777580,723.378845
18,12000,12000,12000,4.794984,720.753146
18,12000,12000,12000,4.780530,722.932408
18,12000,12000,12000,4.791797,721.232496
18,12000,12000,12000,4.782584,722.621930
18,12000,12000,12000,4.793727,720.942125
18,12000,12000,12000,4.780199,722.982413
18,12000,12000,12000,4.779956,723.019188
19,12000,12000,12000,4.472120,772.787860
19,12000,12000,12000,4.514285,765.569695
19,12000,12000,12000,4.471471,772.899982
19,12000,12000,12000,4.519657,764.659840
19,12000,12000,12000,4.525021,763.753345
19,12000,12000,12000,4.516862,765.132953
19,12000,12000,12000,4.542198,760.865145
19,12000,12000,12000,4.479989,771.430538
19,12000,12000,12000,4.483427,770.838855
19,12000,12000,12000,4.522385,764.198547
20,12000,12000,12000,4.412573,783.216521
20,12000,12000,12000,4.409597,783.745012
20,12000,12000,12000,4.407559,784.107565
20,12000,12000,12000,4.453036,776.099724
20,12000,12000,12000,4.416456,782.527968
20,12000,12000,12000,4.490941,769.549178
20,12000,12000,12000,4.441679,778.084188
20,12000,12000,12000,4.440990,778.204843
20,12000,12000,12000,4.438330,778.671275
20,12000,12000,12000,4.409711,783.724903
21,12000,12000,12000,4.536576,761.807996
21,12000,12000,12000,4.457097,775.392629
21,12000,12000,12000,4.457782,775.273516
21,12000,12000,12000,4.449176,776.773104
21,12000,12000,12000,4.522482,764.182187
21,12000,12000,12000,4.458497,775.149052
21,12000,12000,12000,4.540885,761.085133
21,12000,12000,12000,4.549336,759.671323
21,12000,12000,12000,4.480865,771.279582
21,12000,12000,12000,4.464451,774.115389
22,12000,12000,12000,4.367849,791.236197
22,12000,12000,12000,4.336812,796.898778
22,12000,12000,12000,4.316833,800.586912
22,12000,12000,12000,4.371782,790.524302
22,12000,12000,12000,4.489300,769.830444
22,12000,12000,12000,4.316677,800.615789
22,12000,12000,12000,4.481319,771.201537
22,12000,12000,12000,4.417107,782.412488
22,12000,12000,12000,4.467468,773.592607
22,12000,12000,12000,4.492870,769.218752
23,12000,12000,12000,4.294504,804.749554
23,12000,12000,12000,4.327053,798.696011
23,12000,12000,12000,4.428542,780.392283
23,12000,12000,12000,4.295862,804.495094
23,12000,12000,12000,4.273262,808.749839
23,12000,12000,12000,4.310351,801.790820
23,12000,12000,12000,4.313477,801.209836
23,12000,12000,12000,4.418656,782.138366
23,12000,12000,12000,4.303514,803.064701
23,12000,12000,12000,4.282285,807.045783
24,12000,12000,12000,3.919789,881.680215
24,12000,12000,12000,3.915500,882.645842
24,12000,12000,12000,3.910983,883.665306
24,12000,12000,12000,3.901287,885.861551
24,12000,12000,12000,3.909374,884.029037
24,12000,12000,12000,3.910918,883.680085
24,12000,12000,12000,3.900874,885.955405
24,12000,12000,12000,3.946881,875.628099
24,12000,12000,12000,3.912821,883.250201
24,12000,12000,12000,3.909328,884.039361
25,12000,12000,12000,3.809318,907.249067
25,12000,12000,12000,3.789423,912.012105
25,12000,12000,12000,3.800477,909.359555
25,12000,12000,12000,3.798009,909.950493
25,12000,12000,12000,3.840650,899.847626
25,12000,12000,12000,3.656289,945.220700
25,12000,12000,12000,3.805307,908.205375
25,12000,12000,12000,3.786286,912.767715
25,12000,12000,12000,3.814689,905.971708
25,12000,12000,12000,3.793943,910.925620
26,12000,12000,12000,4.033614,856.799852
26,12000,12000,12000,3.942569,876.585886
