cores,m,k,n,time,GFLOPS
1,12000,12000,12000,25.142196,137.458162
1,12000,12000,12000,25.221019,137.028564
1,12000,12000,12000,25.159330,137.364549
1,12000,12000,12000,25.145494,137.440129
1,12000,12000,12000,25.182971,137.235592
1,12000,12000,12000,25.160619,137.357512
1,12000,12000,12000,25.092173,137.732192
1,12000,12000,12000,25.093820,137.723154
1,12000,12000,12000,25.159769,137.362151
1,12000,12000,12000,25.221658,137.025092
2,12000,12000,12000,12.846210,269.028762
2,12000,12000,12000,12.848362,268.983698
2,12000,12000,12000,12.954813,266.773437
2,12000,12000,12000,12.856940,268.804250
2,12000,12000,12000,12.851082,268.926779
2,12000,12000,12000,12.833547,269.294215
2,12000,12000,12000,12.846029,269.032556
2,12000,12000,12000,12.864298,268.650503
2,12000,12000,12000,12.870206,268.527169
2,12000,12000,12000,12.862374,268.690679
3,12000,12000,12000,8.583422,402.636637
3,12000,12000,12000,8.509276,406.145030
3,12000,12000,12000,8.497799,406.693543
3,12000,12000,12000,8.508973,406.159493
3,12000,12000,12000,8.507341,406.237371
3,12000,12000,12000,8.516862,405.783263
3,12000,12000,12000,8.616142,401.107609
3,12000,12000,12000,8.619432,400.954514
3,12000,12000,12000,8.671781,398.534061
3,12000,12000,12000,8.655936,399.263586
4,12000,12000,12000,6.371655,542.402275
4,12000,12000,12000,6.367360,542.768091
4,12000,12000,12000,6.376192,542.016343
4,12000,12000,12000,6.375976,542.034683
4,12000,12000,12000,6.372331,542.344678
4,12000,12000,12000,6.428163,537.634180
4,12000,12000,12000,6.375198,542.100852
4,12000,12000,12000,6.423074,538.060112
4,12000,12000,12000,6.378198,541.845837
4,12000,12000,12000,6.438999,536.729408
5,12000,12000,12000,5.323586,649.186467
5,12000,12000,12000,5.343095,646.816178
5,12000,12000,12000,5.340781,647.096399
5,12000,12000,12000,5.338625,647.357652
5,12000,12000,12000,5.342602,646.875825
5,12000,12000,12000,5.336378,647.630238
5,12000,12000,12000,5.347184,646.321544
5,12000,12000,12000,5.343538,646.762464
5,12000,12000,12000,5.322852,649.275955
5,12000,12000,12000,5.336227,647.648667
6,12000,12000,12000,4.240437,815.010382
6,12000,12000,12000,4.226140,817.767489
6,12000,12000,12000,4.230736,816.879097
6,12000,12000,12000,4.224364,818.111366
6,12000,12000,12000,4.224886,818.010250
6,12000,12000,12000,4.222779,818.418412
6,12000,12000,12000,4.227954,817.416666
6,12000,12000,12000,4.229015,817.211479
6,12000,12000,12000,4.223775,818.225330
6,12000,12000,12000,4.245528,814.033007
7,12000,12000,12000,3.767059,917.426479
7,12000,12000,12000,3.768311,917.121838
7,12000,12000,12000,3.757142,919.848222
7,12000,12000,12000,3.759953,919.160441
7,12000,12000,12000,3.765025,917.922186
7,12000,12000,12000,3.758922,919.412645
7,12000,12000,12000,3.768059,917.182985
7,12000,12000,12000,3.761904,918.683819
7,12000,12000,12000,3.749552,921.710130
7,12000,12000,12000,3.780313,914.210050
8,12000,12000,12000,3.340587,1034.548660
8,12000,12000,12000,3.368068,1026.107653
8,12000,12000,12000,3.355970,1029.806563
8,12000,12000,12000,3.340907,1034.449747
8,12000,12000,12000,3.333901,1036.623513
8,12000,12000,12000,3.345432,1033.050368
8,12000,12000,12000,3.354027,1030.403257
8,12000,12000,12000,3.337824,1035.405212
8,12000,12000,12000,3.351386,1031.215129
8,12000,12000,12000,3.358183,1029.127963
9,12000,12000,12000,2.960957,1167.190012
9,12000,12000,12000,2.957522,1168.545906
9,12000,12000,12000,2.940134,1175.456447
9,12000,12000,12000,2.957154,1168.691127
9,12000,12000,12000,2.967697,1164.539179
9,12000,12000,12000,2.931795,1178.799949
9,12000,12000,12000,2.962002,1166.778503
9,12000,12000,12000,2.971419,1163.080609
9,12000,12000,12000,2.957268,1168.646280
9,12000,12000,12000,2.958537,1168.145124
10,12000,12000,12000,2.624364,1316.890421
10,12000,12000,12000,2.621923,1318.116538
10,12000,12000,12000,2.618257,1319.962005
10,12000,12000,12000,2.614811,1321.701862
10,12000,12000,12000,2.614742,1321.736306
10,12000,12000,12000,2.616949,1320.621889
10,12000,12000,12000,2.617264,1320.462838
10,12000,12000,12000,2.625199,1316.471607
10,12000,12000,12000,2.625162,1316.490336
10,12000,12000,12000,2.611799,1323.225738
11,12000,12000,12000,2.412503,1432.536861
11,12000,12000,12000,2.428330,1423.200043
11,12000,12000,12000,2.409936,1434.063034
11,12000,12000,12000,2.413099,1432.183401
11,12000,12000,12000,2.418750,1428.837169
11,12000,12000,12000,2.418606,1428.922448
11,12000,12000,12000,2.418162,1429.184538
11,12000,12000,12000,2.415836,1430.560938
11,12000,12000,12000,2.416203,1430.343509
11,12000,12000,12000,2.412956,1432.268404
12,12000,12000,12000,2.136108,1617.895741
12,12000,12000,12000,2.134361,1619.219777
12,12000,12000,12000,2.135720,1618.189509
12,12000,12000,12000,2.154672,1603.956500
12,12000,12000,12000,2.138251,1616.273950
12,12000,12000,12000,2.135603,1618.278682
12,12000,12000,12000,2.132639,1620.527755
12,12000,12000,12000,2.133339,1619.995962
12,12000,12000,12000,2.135444,1618.399149
12,12000,12000,12000,2.138229,1616.290513
