cores,m,k,n,time,GFLOPS
15,12000,12000,12000,2.685441,1286.939311
16,12000,12000,12000,2.567036,1346.300019
16,12000,12000,12000,2.508114,1377.927957
16,12000,12000,12000,2.507743,1378.131747
16,12000,12000,12000,2.553554,1353.407930
16,12000,12000,12000,2.511601,1376.014576
16,12000,12000,12000,2.514460,1374.449916
16,12000,12000,12000,2.561654,1349.128378
16,12000,12000,12000,2.506563,1378.780699
16,12000,12000,12000,2.559503,1350.262315
16,12000,12000,12000,2.507997,1377.992144
17,12000,12000,12000,2.583888,1337.519233
17,12000,12000,12000,2.568929,1345.307952
17,12000,12000,12000,2.508015,1377.982203
17,12000,12000,12000,2.564741,1347.504605
17,12000,12000,12000,2.567647,1345.979211
17,12000,12000,12000,2.568146,1345.718032
17,12000,12000,12000,2.515015,1374.147020
17,12000,12000,12000,2.577218,1340.980947
17,12000,12000,12000,2.500332,1382.216185
17,12000,12000,12000,2.576945,1341.123037
18,12000,12000,12000,2.404856,1437.092059
18,12000,12000,12000,2.422827,1426.433078
18,12000,12000,12000,2.443326,1414.465126
18,12000,12000,12000,2.462409,1403.503388
18,12000,12000,12000,2.458044,1405.995824
18,12000,12000,12000,2.409988,1434.032100
18,12000,12000,12000,2.452017,1409.451929
18,12000,12000,12000,2.456720,1406.753711
18,12000,12000,12000,2.458293,1405.853626
18,12000,12000,12000,2.458774,1405.578560
19,12000,12000,12000,2.398491,1440.905863
19,12000,12000,12000,2.445071,1413.455950
19,12000,12000,12000,2.388109,1447.170004
19,12000,12000,12000,2.436686,1418.320020
19,12000,12000,12000,2.406610,1436.045142
19,12000,12000,12000,2.472854,1397.575459
19,12000,12000,12000,2.450213,1410.489791
19,12000,12000,12000,2.451995,1409.464718
19,12000,12000,12000,2.440397,1416.162826
19,12000,12000,12000,2.387356,1447.626430
20,12000,12000,12000,2.242950,1540.827942
20,12000,12000,12000,2.281329,1514.906372
20,12000,12000,12000,2.239347,1543.306989
20,12000,12000,12000,2.257247,1531.068468
20,12000,12000,12000,2.252709,1534.152720
20,12000,12000,12000,2.229069,1550.422793
20,12000,12000,12000,2.248038,1537.340800
20,12000,12000,12000,2.223757,1554.126604
20,12000,12000,12000,2.231399,1548.804010
20,12000,12000,12000,2.238003,1544.233719
21,12000,12000,12000,2.093598,1650.747097
21,12000,12000,12000,2.104324,1642.332330
21,12000,12000,12000,2.056099,1680.852629
21,12000,12000,12000,2.091242,1652.606829
21,12000,12000,12000,2.061068,1676.800300
21,12000,12000,12000,2.096759,1648.258008
21,12000,12000,12000,2.069179,1670.227489
21,12000,12000,12000,2.085501,1657.155668
21,12000,12000,12000,2.047398,1687.996161
21,12000,12000,12000,2.078592,1662.664108
22,12000,12000,12000,1.911770,1807.748778
22,12000,12000,12000,1.915407,1804.316144
22,12000,12000,12000,1.913411,1806.198361
22,12000,12000,12000,1.913308,1806.295399
22,12000,12000,12000,1.912112,1807.425920
22,12000,12000,12000,1.918082,1801.800141
22,12000,12000,12000,1.911979,1807.551322
22,12000,12000,12000,1.910073,1809.355235
22,12000,12000,12000,1.918669,1801.248797
22,12000,12000,12000,1.911297,1808.195850
23,12000,12000,12000,1.911258,1808.233167
23,12000,12000,12000,1.919508,1800.461409
23,12000,12000,12000,1.917929,1801.943807
23,12000,12000,12000,1.916028,1803.731327
23,12000,12000,12000,1.913991,1805.651042
23,12000,12000,12000,1.912434,1807.120961
23,12000,12000,12000,1.918329,1801.567969
23,12000,12000,12000,1.918001,1801.875681
23,12000,12000,12000,1.921993,1798.133637
23,12000,12000,12000,1.921084,1798.984062
24,12000,12000,12000,2.014604,1715.473804
24,12000,12000,12000,2.002795,1725.588089
24,12000,12000,12000,2.009636,1719.714054
24,12000,12000,12000,2.006442,1722.451850
24,12000,12000,12000,2.048535,1687.059022
24,12000,12000,12000,2.018429,1712.222912
24,12000,12000,12000,2.010055,1719.355827
24,12000,12000,12000,2.011595,1718.040049
24,12000,12000,12000,2.000444,1727.616495
24,12000,12000,12000,2.052241,1684.012484
25,12000,12000,12000,2.110437,1637.575453
25,12000,12000,12000,2.116707,1632.725154
25,12000,12000,12000,2.120026,1630.168766
25,12000,12000,12000,2.115927,1633.326866
25,12000,12000,12000,2.122999,1627.885987
25,12000,12000,12000,2.119635,1630.469718
25,12000,12000,12000,2.109583,1638.238184
25,12000,12000,12000,2.108487,1639.090321
25,12000,12000,12000,2.101580,1644.477395
25,12000,12000,12000,2.114249,1634.622834
26,12000,12000,12000,1.676311,2061.670473
26,12000,12000,12000,1.680926,2056.010062
26,12000,12000,12000,1.687058,2048.536074
26,12000,12000,12000,1.681587,2055.201381
26,12000,12000,12000,1.679133,2058.205114
26,12000,12000,12000,1.688606,2046.658188
26,12000,12000,12000,1.679179,2058.149154
26,12000,12000,12000,1.678602,2058.856267
26,12000,12000,12000,1.678505,2058.975003
26,12000,12000,12000,1.685100,2050.916414
27,12000,12000,12000,2.499595,1382.624243
27,12000,12000,12000,2.509331,1377.259731
27,12000,12000,12000,2.481131,1392.913422
27,12000,12000,12000,2.351984,1469.397970
27,12000,12000,12000,2.518827,1372.067471
27,12000,12000,12000,2.379762,1452.246067
27,12000,12000,12000,2.495415,1384.940036
27,12000,12000,12000,2.491906,1386.890001
27,12000,12000,12000,2.530167,1365.917607
27,12000,12000,12000,2.335389,1479.838821
28,12000,12000,12000,2.298174,1503.802323
28,12000,12000,12000,2.277578,1517.401146
28,12000,12000,12000,2.190659,1577.607252
28,12000,12000,12000,2.278259,1516.947829
28,12000,12000,12000,2.287799,1510.622304
28,12000,12000,12000,2.288998,1509.831156
28,12000,12000,12000,2.187169,1580.124464
28,12000,12000,12000,2.283493,1513.470603
28,12000,12000,12000,2.277324,1517.570613
28,12000,12000,12000,2.279728,1515.970207
29,12000,12000,12000,2.176105,1588.158734
29,12000,12000,12000,2.297837,1504.022824
29,12000,12000,12000,2.277963,1517.144783
29,12000,12000,12000,2.176279,1588.031576
29,12000,12000,12000,2.270939,1521.837465
29,12000,12000,12000,2.277216,1517.642791
29,12000,12000,12000,2.288290,1510.298146
29,12000,12000,12000,2.173974,1589.715552
29,12000,12000,12000,2.284001,1513.133956
29,12000,12000,12000,2.171592,1591.459028
30,12000,12000,12000,1.984022,1741.916435
30,12000,12000,12000,1.965578,1758.261260
30,12000,12000,12000,1.986049,1740.138305
30,12000,12000,12000,1.982712,1743.066875
30,12000,12000,12000,1.971799,1752.714024
30,12000,12000,12000,1.976524,1748.524518
30,12000,12000,12000,1.968360,1755.776108
30,12000,12000,12000,1.971041,1753.388536
30,12000,12000,12000,1.954620,1768.118209
30,12000,12000,12000,1.979055,1746.288153
31,12000,12000,12000,1.982948,1742.859271
31,12000,12000,12000,1.969624,1754.649687
31,12000,12000,12000,1.981558,1744.082227
31,12000,12000,12000,1.976125,1748.876784
31,12000,12000,12000,1.983184,1742.652084
31,12000,12000,12000,1.980350,1745.145931
31,12000,12000,12000,1.960562,1762.759715
31,12000,12000,12000,1.984856,1741.184525
31,12000,12000,12000,1.980524,1744.992769
31,12000,12000,12000,1.980354,1745.142278
32,12000,12000,12000,2.381682,1451.075441
32,12000,12000,12000,2.376919,1453.983026
32,12000,12000,12000,2.383729,1449.829421
32,12000,12000,12000,2.364505,1461.616557
32,12000,12000,12000,2.374203,1455.646278
32,12000,12000,12000,2.371012,1457.605258
32,12000,12000,12000,2.366595,1460.326142
32,12000,12000,12000,2.381901,1450.941675
32,12000,12000,12000,2.379341,1452.502758
32,12000,12000,12000,2.391286,1445.247506
33,12000,12000,12000,1.744114,1981.521580
33,12000,12000,12000,1.730890,1996.661084
33,12000,12000,12000,1.736465,1990.250710
33,12000,12000,12000,1.731629,1995.808813
33,12000,12000,12000,1.740337,1985.822442
33,12000,12000,12000,1.732768,1994.496888
33,12000,12000,12000,1.734663,1992.318047
33,12000,12000,12000,1.765505,1957.513841
33,12000,12000,12000,1.734004,1993.074580
33,12000,12000,12000,1.726435,2001.812864
34,12000,12000,12000,1.320141,2617.901653
34,12000,12000,12000,1.329584,2599.309856
34,12000,12000,12000,1.329510,2599.454087
34,12000,12000,12000,1.330453,2597.611231
34,12000,12000,12000,1.327491,2603.407659
34,12000,12000,12000,1.328389,2601.648171
34,12000,12000,12000,1.329924,2598.645069
34,12000,12000,12000,1.327824,2602.753861
34,12000,12000,12000,1.327059,2604.255014
34,12000,12000,12000,1.326335,2605.677199
35,12000,12000,12000,1.866239,1851.853323
35,12000,12000,12000,1.863887,1854.189568
35,12000,12000,12000,1.870373,1847.759587
35,12000,12000,12000,1.876977,1841.258284
35,12000,12000,12000,1.866232,1851.859686
35,12000,12000,12000,1.866911,1851.185796
35,12000,12000,12000,1.865459,1852.626810
35,12000,12000,12000,1.869754,1848.371325
35,12000,12000,12000,1.869756,1848.369862
35,12000,12000,12000,1.873807,1844.373707
36,12000,12000,12000,1.972977,1751.667840
36,12000,12000,12000,1.982696,1743.080785
36,12000,12000,12000,1.995729,1731.698286
36,12000,12000,12000,1.982868,1742.930193
36,12000,12000,12000,1.985713,1740.432952
36,12000,12000,12000,1.971743,1752.764084
36,12000,12000,12000,1.992198,1734.767759
36,12000,12000,12000,1.990533,1736.218507
36,12000,12000,12000,1.965452,1758.374319
