m,k,n,time,GFLOPS
19000,19000,19000,19.795412,692.988849
19000,19000,19000,19.822426,692.044462
19000,19000,19000,19.787445,693.267886
19000,19000,19000,19.783222,693.415879
19000,19000,19000,19.745435,694.742859
19000,19000,19000,19.821297,692.083874
19000,19000,19000,19.782179,693.452416
19000,19000,19000,19.794118,693.034163
19000,19000,19000,19.800824,692.799466
19000,19000,19000,19.796532,692.949662
20000,20000,20000,22.543935,709.725263
20000,20000,20000,22.177573,721.449549
20000,20000,20000,22.078032,724.702265
20000,20000,20000,22.068023,725.030972
20000,20000,20000,22.154795,722.191288
20000,20000,20000,22.066260,725.088882
20000,20000,20000,22.108400,723.706837
20000,20000,20000,22.092162,724.238753
20000,20000,20000,22.105067,723.815948
20000,20000,20000,22.084964,724.474817
